TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="1.8485e-09", I=101
5.596455e-01 3 3 -1.000000e-04 -1.092459e-13 0 -1.765255e-13 1.249134e-13 1.318335e+01 
5.852752e-01 3 3 -1.000000e-04 8.260059e-14 0 2.005063e-13 1.249134e-13 1.318335e+01 
6.103329e-01 3 3 -1.000000e-04 -5.861978e-14 0 1.212364e-13 1.249134e-13 1.318335e+01 
6.347943e-01 3 3 -1.000000e-04 -1.678657e-13 0 -1.398881e-14 1.249134e-13 1.318335e+01 
6.586355e-01 3 3 -1.000000e-04 5.222489e-13 0 8.326673e-14 1.249134e-13 1.318335e+01 
6.818331e-01 3 3 -1.000000e-04 -9.059420e-14 0 -1.219025e-13 1.249134e-13 1.318335e+01 
7.043646e-01 3 3 -1.000000e-04 2.851053e-13 0 -7.327472e-14 1.249134e-13 1.318335e+01 
7.262077e-01 3 3 -1.000000e-04 3.490541e-13 0 -1.199041e-14 1.249134e-13 1.318335e+01 
7.473414e-01 3 3 -1.000000e-04 2.771117e-13 0 -1.099121e-13 1.249134e-13 1.318335e+01 
7.677448e-01 3 3 -1.000000e-04 -5.329071e-15 0 -7.993606e-14 1.249134e-13 1.318335e+01 
7.873980e-01 3 3 -1.000000e-04 3.677059e-13 0 -6.128431e-14 1.249134e-13 1.318335e+01 
8.062820e-01 3 3 -1.000000e-04 3.090861e-13 0 5.329071e-15 1.249134e-13 1.318335e+01 
8.243781e-01 3 3 -1.000000e-04 -4.476419e-13 0 -2.664535e-15 1.249134e-13 1.318335e+01 
8.416687e-01 3 3 -1.000000e-04 -5.222489e-13 0 -5.462297e-14 1.249134e-13 1.318335e+01 
8.581369e-01 3 3 -1.000000e-04 4.263256e-13 0 -2.131628e-13 1.249134e-13 1.318335e+01 
8.737667e-01 3 3 -1.000000e-04 5.968559e-13 0 4.636291e-13 1.249134e-13 1.318335e+01 
8.885427e-01 3 3 -1.000000e-04 -3.623768e-13 0 1.731948e-13 1.249134e-13 1.318335e+01 
9.024505e-01 3 3 -1.000000e-04 8.419931e-13 0 -1.385558e-13 1.249134e-13 1.318335e+01 
9.154766e-01 3 3 -1.000000e-04 -2.984279e-13 0 1.652012e-13 1.249134e-13 1.318335e+01 
9.276081e-01 3 3 -1.000000e-04 -1.151079e-12 0 -2.398082e-13 1.249134e-13 1.318335e+01 
9.388333e-01 3 3 -1.000000e-04 -5.755396e-13 0 1.012523e-13 1.249134e-13 1.318335e+01 
9.491412e-01 3 3 -1.000000e-04 -4.263256e-13 0 -1.172396e-13 1.249134e-13 1.318335e+01 
9.585217e-01 3 3 -1.000000e-04 6.821210e-13 0 -2.131628e-14 1.249134e-13 1.318335e+01 
9.669657e-01 3 3 -1.000000e-04 7.247536e-13 0 2.238210e-13 1.249134e-13 1.318335e+01 
9.744648e-01 3 3 -1.000000e-04 1.961098e-12 0 1.918465e-13 1.249134e-13 1.318335e+01 
9.810118e-01 3 3 -1.000000e-04 1.278977e-12 0 -4.263256e-13 1.249134e-13 1.318335e+01 
9.866002e-01 3 3 -1.000000e-04 -1.023182e-12 0 -1.278977e-13 1.249134e-13 1.318335e+01 
9.912247e-01 3 3 -1.000000e-04 2.557954e-12 0 -2.557954e-13 1.249134e-13 1.318335e+01 
9.948806e-01 3 3 -1.000000e-04 3.751666e-12 0 9.379164e-13 1.249134e-13 1.318335e+01 
9.975644e-01 3 3 -1.000000e-04 -1.364242e-12 0 3.410605e-13 1.249134e-13 1.318335e+01 
9.992733e-01 3 3 -1.000000e-04 0 0 -1.364242e-12 1.249134e-13 1.318335e+01 
1 1.462260e+00 1.462190e+00 -1.000000e-04 0 0 0 1.249134e-13 1.318335e+01 
ZONE T="3.6971e-09", I=101
-1 1.043789e+00 1.043710e+00 -9.971995e-05 -1.212322e+00 -1.312812e+00 1.004899e-01 1.538879e-14 1.318118e+01 
-9.992733e-01 2.981630e+00 2.981631e+00 -9.971995e-05 1.137523e-01 -4.701583e-02 1.607681e-01 1.538879e-14 1.318118e+01 
-9.975644e-01 2.998668e+00 2.998668e+00 -9.971995e-05 -2.527756e-02 1.044766e-02 -3.572522e-02 1.538879e-14 1.318118e+01 
-9.948806e-01 3.001007e+00 3.001007e+00 -9.971995e-05 9.996922e-03 -4.131905e-03 1.412883e-02 1.538879e-14 1.318118e+01 
-9.912247e-01 2.999392e+00 2.999392e+00 -9.971995e-05 -5.093645e-03 2.105294e-03 -7.198938e-03 1.538879e-14 1.318118e+01 
-9.866002e-01 3.000386e+00 3.000386e+00 -9.971995e-05 2.996560e-03 -1.238531e-03 4.235091e-03 1.538879e-14 1.318118e+01 
-9.810118e-01 2.999740e+00 2.999740e+00 -9.971995e-05 -1.934368e-03 7.995084e-04 -2.733876e-03 1.538879e-14 1.318118e+01 
-9.744648e-01 3.000184e+00 3.000184e+00 -9.971995e-05 1.332487e-03 -5.507406e-04 1.883228e-03 1.538879e-14 1.318118e+01 
-9.669657e-01 2.999864e+00 2.999864e+00 -9.971995e-05 -9.630007e-04 3.980252e-04 -1.361026e-03 1.538879e-14 1.318118e+01 
-9.585217e-01 3.000104e+00 3.000104e+00 -9.971995e-05 7.221192e-04 -2.984646e-04 1.020584e-03 1.538879e-14 1.318118e+01 
-9.491412e-01 2.999918e+00 2.999918e+00 -9.971995e-05 -5.575457e-04 2.304435e-04 -7.879892e-04 1.538879e-14 1.318118e+01 
-9.388333e-01 3.000066e+00 3.000066e+00 -9.971995e-05 4.408023e-04 -1.821914e-04 6.229937e-04 1.538879e-14 1.318118e+01 
-9.276081e-01 2.999946e+00 2.999946e+00 -9.971995e-05 -3.553968e-04 1.468918e-04 -5.022886e-04 1.538879e-14 1.318118e+01 
-9.154766e-01 3.000045e+00 3.000045e+00 -9.971995e-05 2.912879e-04 -1.203944e-04 4.116823e-04 1.538879e-14 1.318118e+01 
-9.024505e-01 2.999962e+00 2.999962e+00 -9.971995e-05 -2.421026e-04 1.000653e-04 -3.421678e-04 1.538879e-14 1.318118e+01 
-8.885427e-01 3.000032e+00 3.000032e+00 -9.971995e-05 2.036517e-04 -8.417287e-05 2.878246e-04 1.538879e-14 1.318118e+01 
-8.737667e-01 2.999972e+00 2.999972e+00 -9.971995e-05 -1.730979e-04 7.154443e-05 -2.446423e-04 1.538879e-14 1.318118e+01 
-8.581369e-01 3.000025e+00 3.000025e+00 -9.971995e-05 1.484686e-04 -6.136468e-05 2.098332e-04 1.538879e-14 1.318118e+01 
-8.416687e-01 2.999978e+00 2.999978e+00 -9.971995e-05 -1.283610e-04 5.305386e-05 -1.814148e-04 1.538879e-14 1.318118e+01 
-8.243781e-01 3.000019e+00 3.000019e+00 -9.971995e-05 1.117575e-04 -4.619135e-05 1.579488e-04 1.538879e-14 1.318118e+01 
-8.062820e-01 2.999983e+00 2.999983e+00 -9.971995e-05 -9.790656e-05 4.046652e-05 -1.383731e-04 1.538879e-14 1.318118e+01 
-7.873980e-01 3.000016e+00 3.000016e+00 -9.971995e-05 8.624420e-05 -3.564626e-05 1.218905e-04 1.538879e-14 1.318118e+01 
-7.677448e-01 2.999986e+00 2.999986e+00 -9.971995e-05 -7.634110e-05 3.155313e-05 -1.078942e-04 1.538879e-14 1.318118e+01 
-7.473414e-01 3.000013e+00 3.000013e+00 -9.971995e-05 6.786617e-05 -2.805029e-05 9.591646e-05 1.538879e-14 1.318118e+01 
-7.262077e-01 2.999988e+00 2.999988e+00 -9.971995e-05 -6.056106e-05 2.503096e-05 -8.559202e-05 1.538879e-14 1.318118e+01 
-7.043646e-01 3.000011e+00 3.000011e+00 -9.971995e-05 5.422196e-05 -2.241089e-05 7.663285e-05 1.538879e-14 1.318118e+01 
-6.818331e-01 2.999990e+00 2.999990e+00 -9.971995e-05 -4.868646e-05 2.012297e-05 -6.880943e-05 1.538879e-14 1.318118e+01 
-6.586355e-01 3.000010e+00 3.000010e+00 -9.971995e-05 4.382397e-05 -1.811322e-05 6.193719e-05 1.538879e-14 1.318118e+01 
-6.347943e-01 2.999991e+00 2.999991e+00 -9.971995e-05 -3.952858e-05 1.633786e-05 -5.586644e-05 1.538879e-14 1.318118e+01 
-6.103329e-01 3.000008e+00 3.000008e+00 -9.971995e-05 3.571368e-05 -1.476110e-05 5.047478e-05 1.538879e-14 1.318118e+01 
-5.852752e-01 2.999992e+00 2.999992e+00 -9.971995e-05 -3.230795e-05 1.335345e-05 -4.566140e-05 1.538879e-14 1.318118e+01 
-5.596455e-01 3.000007e+00 3.000007e+00 -9.971995e-05 2.925219e-05 -1.209045e-05 4.134263e-05 1.538879e-14 1.318118e+01 
-5.334691e-01 2.999993e+00 2.999993e+00 -9.971995e-05 -2.649696e-05 1.095166e-05 -3.744863e-05 1.538879e-14 1.318118e+01 
-5.067714e-01 3.000007e+00 3.000007e+00 -9.971995e-05 2.400071e-05 -9.919920e-06 3.392063e-05 1.538879e-14 1.318118e+01 
-4.795785e-01 2.999994e+00 2.999994e+00 -9.971995e-05 -2.172827e-05 8.980679e-06 -3.070895e-05 1.538879e-14 1.318118e+01 
-4.519171e-01 3.000006e+00 3.000006e+00 -9.971995e-05 1.964970e-05 -8.121570e-06 2.777127e-05 1.538879e-14 1.318118e+01 
-4.238141e-01 2.999994e+00 2.999994e+00 -9.971995e-05 -1.773937e-05 7.331994e-06 -2.507136e-05 1.538879e-14 1.318118e+01 
-3.952970e-01 3.000006e+00 3.000006e+00 -9.971995e-05 1.597517e-05 -6.602819e-06 2.257799e-05 1.538879e-14 1.318118e+01 
-3.663936e-01 2.999994e+00 2.999994e+00 -9.971995e-05 -1.433794e-05 5.926126e-06 -2.026407e-05 1.538879e-14 1.318118e+01 
-3.371323e-01 3.000005e+00 3.000005e+00 -9.971995e-05 1.281097e-05 -5.295003e-06 1.810598e-05 1.538879e-14 1.318118e+01 
-3.075416e-01 2.999995e+00 2.999995e+00 -9.971995e-05 -1.137957e-05 4.703377e-06 -1.608295e-05 1.538879e-14 1.318118e+01 
-2.776503e-01 3.000005e+00 3.000005e+00 -9.971995e-05 1.003073e-05 -4.145878e-06 1.417661e-05 1.538879e-14 1.318118e+01 
-2.474878e-01 2.999995e+00 2.999995e+00 -9.971995e-05 -8.752866e-06 3.617715e-06 -1.237058e-05 1.538879e-14 1.318118e+01 
-2.170834e-01 3.000005e+00 3.000005e+00 -9.971995e-05 7.535566e-06 -3.114583e-06 1.065015e-05 1.538879e-14 1.318118e+01 
-1.864670e-01 2.999995e+00 2.999995e+00 -9.971995e-05 -6.369384e-06 2.632580e-06 -9.001964e-06 1.538879e-14 1.318118e+01 
-1.556683e-01 3.000005e+00 3.000005e+00 -9.971995e-05 5.245678e-06 -2.168131e-06 7.413809e-06 1.538879e-14 1.318118e+01 
-1.247176e-01 2.999995e+00 2.999995e+00 -9.971995e-05 -4.156447e-06 1.717933e-06 -5.874381e-06 1.538879e-14 1.318118e+01 
-9.364497e-02 3.000005e+00 3.000005e+00 -9.971995e-05 3.094214e-06 -1.278893e-06 4.373108e-06 1.538879e-14 1.318118e+01 
-6.248086e-02 2.999995e+00 2.999995e+00 -9.971995e-05 -2.051893e-06 8.480838e-07 -2.899977e-06 1.538879e-14 1.318118e+01 
-3.125570e-02 3.000005e+00 3.000005e+00 -9.971995e-05 1.022690e-06 -4.226961e-07 1.445386e-06 1.538879e-14 1.318118e+01 
0 2.999995e+00 2.999995e+00 -9.971995e-05 4.096723e-14 -3.563816e-14 1.322276e-13 1.538879e-14 1.318118e+01 
3.125570e-02 3.000005e+00 3.000005e+00 -9.971995e-05 -1.022690e-06 4.226960e-07 -1.445386e-06 1.538879e-14 1.318118e+01 
6.248086e-02 2.999995e+00 2.999995e+00 -9.971995e-05 2.051893e-06 -8.480837e-07 2.899977e-06 1.538879e-14 1.318118e+01 
9.364497e-02 3.000005e+00 3.000005e+00 -9.971995e-05 -3.094214e-06 1.278893e-06 -4.373108e-06 1.538879e-14 1.318118e+01 
1.247176e-01 2.999995e+00 2.999995e+00 -9.971995e-05 4.156447e-06 -1.717933e-06 5.874381e-06 1.538879e-14 1.318118e+01 
1.556683e-01 3.000005e+00 3.000005e+00 -9.971995e-05 -5.245677e-06 2.168131e-06 -7.413809e-06 1.538879e-14 1.318118e+01 
1.864670e-01 2.999995e+00 2.999995e+00 -9.971995e-05 6.369385e-06 -2.632579e-06 9.001964e-06 1.538879e-14 1.318118e+01 
2.170834e-01 3.000005e+00 3.000005e+00 -9.971995e-05 -7.535566e-06 3.114583e-06 -1.065015e-05 1.538879e-14 1.318118e+01 
2.474878e-01 2.999995e+00 2.999995e+00 -9.971995e-05 8.752866e-06 -3.617715e-06 1.237058e-05 1.538879e-14 1.318118e+01 
2.776503e-01 3.000005e+00 3.000005e+00 -9.971995e-05 -1.003073e-05 4.145878e-06 -1.417661e-05 1.538879e-14 1.318118e+01 
3.075416e-01 2.999995e+00 2.999995e+00 -9.971995e-05 1.137957e-05 -4.703377e-06 1.608295e-05 1.538879e-14 1.318118e+01 
3.371323e-01 3.000005e+00 3.000005e+00 -9.971995e-05 -1.281098e-05 5.295003e-06 -1.810598e-05 1.538879e-14 1.318118e+01 
3.663936e-01 2.999994e+00 2.999994e+00 -9.971995e-05 1.433794e-05 -5.926126e-06 2.026407e-05 1.538879e-14 1.318118e+01 
3.952970e-01 3.000006e+00 3.000006e+00 -9.971995e-05 -1.597517e-05 6.602819e-06 -2.257799e-05 1.538879e-14 1.318118e+01 
4.238141e-01 2.999994e+00 2.999994e+00 -9.971995e-05 1.773937e-05 -7.331994e-06 2.507136e-05 1.538879e-14 1.318118e+01 
4.519171e-01 3.000006e+00 3.000006e+00 -9.971995e-05 -1.964970e-05 8.121570e-06 -2.777127e-05 1.538879e-14 1.318118e+01 
4.795785e-01 2.999994e+00 2.999994e+00 -9.971995e-05 2.172827e-05 -8.980679e-06 3.070895e-05 1.538879e-14 1.318118e+01 
5.067714e-01 3.000007e+00 3.000007e+00 -9.971995e-05 -2.400071e-05 9.919920e-06 -3.392063e-05 1.538879e-14 1.318118e+01 
5.334691e-01 2.999993e+00 2.999993e+00 -9.971995e-05 2.649696e-05 -1.095166e-05 3.744863e-05 1.538879e-14 1.318118e+01 
5.596455e-01 3.000007e+00 3.000007e+00 -9.971995e-05 -2.925219e-05 1.209045e-05 -4.134263e-05 1.538879e-14 1.318118e+01 
5.852752e-01 2.999992e+00 2.999992e+00 -9.971995e-05 3.230795e-05 -1.335345e-05 4.566140e-05 1.538879e-14 1.318118e+01 
6.103329e-01 3.000008e+00 3.000008e+00 -9.971995e-05 -3.571368e-05 1.476110e-05 -5.047478e-05 1.538879e-14 1.318118e+01 
6.347943e-01 2.999991e+00 2.999991e+00 -9.971995e-05 3.952858e-05 -1.633786e-05 5.586644e-05 1.538879e-14 1.318118e+01 
6.586355e-01 3.000010e+00 3.000010e+00 -9.971995e-05 -4.382397e-05 1.811322e-05 -6.193719e-05 1.538879e-14 1.318118e+01 
6.818331e-01 2.999990e+00 2.999990e+00 -9.971995e-05 4.868646e-05 -2.012297e-05 6.880943e-05 1.538879e-14 1.318118e+01 
7.043646e-01 3.000011e+00 3.000011e+00 -9.971995e-05 -5.422196e-05 2.241089e-05 -7.663285e-05 1.538879e-14 1.318118e+01 
7.262077e-01 2.999988e+00 2.999988e+00 -9.971995e-05 6.056106e-05 -2.503096e-05 8.559202e-05 1.538879e-14 1.318118e+01 
7.473414e-01 3.000013e+00 3.000013e+00 -9.971995e-05 -6.786617e-05 2.805029e-05 -9.591646e-05 1.538879e-14 1.318118e+01 
7.677448e-01 2.999986e+00 2.999986e+00 -9.971995e-05 7.634110e-05 -3.155313e-05 1.078942e-04 1.538879e-14 1.318118e+01 
7.873980e-01 3.000016e+00 3.000016e+00 -9.971995e-05 -8.624420e-05 3.564626e-05 -1.218905e-04 1.538879e-14 1.318118e+01 
8.062820e-01 2.999983e+00 2.999983e+00 -9.971995e-05 9.790656e-05 -4.046652e-05 1.383731e-04 1.538879e-14 1.318118e+01 
8.243781e-01 3.000019e+00 3.000019e+00 -9.971995e-05 -1.117575e-04 4.619135e-05 -1.579488e-04 1.538879e-14 1.318118e+01 
8.416687e-01 2.999978e+00 2.999978e+00 -9.971995e-05 1.283610e-04 -5.305386e-05 1.814148e-04 1.538879e-14 1.318118e+01 
8.581369e-01 3.000025e+00 3.000025e+00 -9.971995e-05 -1.484686e-04 6.136468e-05 -2.098332e-04 1.538879e-14 1.318118e+01 
8.737667e-01 2.999972e+00 2.999972e+00 -9.971995e-05 1.730979e-04 -7.154443e-05 2.446423e-04 1.538879e-14 1.318118e+01 
8.885427e-01 3.000032e+00 3.000032e+00 -9.971995e-05 -2.036517e-04 8.417287e-05 -2.878246e-04 1.538879e-14 1.318118e+01 
9.024505e-01 2.999962e+00 2.999962e+00 -9.971995e-05 2.421026e-04 -1.000653e-04 3.421678e-04 1.538879e-14 1.318118e+01 
9.154766e-01 3.000045e+00 3.000045e+00 -9.971995e-05 -2.912879e-04 1.203944e-04 -4.116823e-04 1.538879e-14 1.318118e+01 
9.276081e-01 2.999946e+00 2.999946e+00 -9.971995e-05 3.553968e-04 -1.468918e-04 5.022886e-04 1.538879e-14 1.318118e+01 
9.388333e-01 3.000066e+00 3.000066e+00 -9.971995e-05 -4.408023e-04 1.821914e-04 -6.229937e-04 1.538879e-14 1.318118e+01 
9.491412e-01 2.999918e+00 2.999918e+00 -9.971995e-05 5.575457e-04 -2.304435e-04 7.879892e-04 1.538879e-14 1.318118e+01 
9.585217e-01 3.000104e+00 3.000104e+00 -9.971995e-05 -7.221192e-04 2.984646e-04 -1.020584e-03 1.538879e-14 1.318118e+01 
9.669657e-01 2.999864e+00 2.999864e+00 -9.971995e-05 9.630007e-04 -3.980252e-04 1.361026e-03 1.538879e-14 1.318118e+01 
9.744648e-01 3.000184e+00 3.000184e+00 -9.971995e-05 -1.332487e-03 5.507406e-04 -1.883228e-03 1.538879e-14 1.318118e+01 
9.810118e-01 2.999740e+00 2.999740e+00 -9.971995e-05 1.934368e-03 -7.995084e-04 2.733876e-03 1.538879e-14 1.318118e+01 
9.866002e-01 3.000386e+00 3.000386e+00 -9.971995e-05 -2.996560e-03 1.238531e-03 -4.235091e-03 1.538879e-14 1.318118e+01 
9.912247e-01 2.999392e+00 2.999392e+00 -9.971995e-05 5.093645e-03 -2.105294e-03 7.198938e-03 1.538879e-14 1.318118e+01 
9.948806e-01 3.001007e+00 3.001007e+00 -9.971995e-05 -9.996922e-03 4.131905e-03 -1.412883e-02 1.538879e-14 1.318118e+01 
9.975644e-01 2.998668e+00 2.998668e+00 -9.971995e-05 2.527756e-02 -1.044766e-02 3.572522e-02 1.538879e-14 1.318118e+01 
9.992733e-01 2.981630e+00 2.981631e+00 -9.971995e-05 -1.137523e-01 4.701583e-02 -1.607681e-01 1.538879e-14 1.318118e+01 
1 1.043789e+00 1.043710e+00 -9.971995e-05 1.212322e+00 1.312812e+00 -1.004899e-01 1.538879e-14 1.318118e+01 
ZONE T="5.5456e-09", I=101
-1 8.357028e-01 8.356229e-01 -9.967159e-05 -1.815430e+00 -1.797798e+00 -1.763207e-02 3.085878e-14 1.318057e+01 
-9.992733e-01 2.963710e+00 2.963712e+00 -9.967159e-05 2.031441e-01 -4.963136e-02 2.527754e-01 3.085878e-14 1.318057e+01 
-9.975644e-01 2.995634e+00 2.995634e+00 -9.967159e-05 -4.458549e-02 1.221255e-02 -5.679804e-02 3.085878e-14 1.318057e+01 
-9.948806e-01 3.002801e+00 3.002801e+00 -9.967159e-05 1.780360e-02 -4.774747e-03 2.257835e-02 3.085878e-14 1.318057e+01 
